ent_num,program,sdn_name,sdn_type,title
17352,SDNTK,"HOTEL CASA GRANDE - SARAJEVO, BOSNIA AND HERZEGOVINA",,
17353,BURMA,AUNG THAUNG,individual,Lower House Member of Parliament
17354,SDNTK,AZIZ MOOSA BILAKHIA,individual,
17355,SDNTK,MEHRAN PAPER MILL,,
17366,SDGT,RAMZI MAWAFI,individual,
17367,SDGT,KHAN SAID,individual,
17368,YEMEN,ABD AL-KHALIQ AL-HUTHI,individual,Huthi military commander
17386,YEMEN,ABDULLAH YAHYA AL HAKIM,individual,Huthi group second-in-command
17387,YEMEN,ALI ABDULLAH SALEH,individual,President of Yemen's General People's Congress party; Former President of the Republic of Yemen
17426,UKRAINE-EO13660,IGOR VENEDIKTOVICH PLOTNITSKY,individual,
17427,UKRAINE-EO13660,ALEKSEY MOZGOVOY,individual,
17446,MAGNIT,APTI KHARONOVICH ALAUDINOV,individual,Deputy Minister of Internal Affairs of the Chechen Republic and Major General of the Police
17448,UKRAINE-EO13660,KONSTANTIN MALOFEYEV,individual,Managing Partner of Marshall Capital Partners
17449,UKRAINE-EO13660,MARSHALL CAPITAL PARTNERS,,
17466,UKRAINE-EO13660,OPLOT,,
17467,UKRAINE-EO13660,ALEXEI VYACHESLAVOVICH KARYAKIN,individual,
17468,UKRAINE-EO13660,SOUTH-EAST MOVEMENT,,
17471,UKRAINE-EO13660,NOVOROSSIYA PARTY,,
17507,SYRIA,WAEL ABDULKARIM,individual,"Managing Director, Pangates International Corp. Ltd.; General Manager, Pangates International Corp. Ltd.; Director, Abdulkarim Group"
17508,SYRIA,AHMAD BARQAWI,individual,"General Manager, Pangates International Corp. Ltd.; General Manager, Maxima Middle East Trading Co."
17509,SYRIA,ABDULKARIM GROUP,,
17510,SYRIA,MAXIMA MIDDLE EAST TRADING CO.,,
17526,"SYRIA,FSE-SY",HALIS BEKTAS,individual,
17527,"SYRIA,FSE-SY",RIXO INTERNATIONAL TRADING LTD.,,
17528,"SYRIA,FSE-SY",BLUEMARINE SA,,
17530,"SYRIA,FSE-SY",STAROIL B.V.,,
17531,"SYRIA,FSE-SY",ALEXANDER HOLLEBRAND,individual,
17532,"SYRIA,FSE-SY",PAUL VAN MAZIJK,individual,
17546,MAGNIT,VICTOR YAKOVLEVICH GRIN,individual,
17547,MAGNIT,ANDREI ALEXANDROVICH STRIZHOV,individual,
17566,SYRIA,SKIRRON HOLDING SA,,
17567,SDGT,AJNAD MISR,,
17568,SDGT,IBRAHIM AL-RUBAYSH,individual,
17586,IRAN-TRA,DOURAN SOFTWARE TECHNOLOGIES,,
17587,IRAN-HR,ABYSSEC,,
17588,EO13622,ANAHITA NASIRBEIK,individual,
17589,EO13622,TEYMOUR AMERI,individual,
17590,EO13622,ASADOLLAH SEIFI,individual,
17612,SDNTK,PREDSTAVNISTVO CASAGRANDE EXPORT-IMPORT,,
17613,SDNTK,"HOTEL CASA GRANDE - ULCINJ, MONTENEGRO",,
17614,DPRK2,YONG CHOL KIM,individual,KOMID Representative in Iran
17615,DPRK2,YONG SON JANG,individual,KOMID Representative in Iran
17616,DPRK2,JIN RYU,individual,KOMID official in Syria
17617,DPRK2,KWANG CHUN KIM,individual,"Korea Ryungseng Trading Corporation Representative in Shenyang, China"
17618,DPRK2,KWANG YON KIM,individual,
17619,DPRK2,JONG HUN KIL,individual,KOMID Representative in Namibia
17620,DPRK2,SONG CHOL JANG,individual,KOMID representative in Russia
17624,DPRK2,KYU KIM,individual,KOMID External Affairs Officer
17625,DPRK2,KWANG HO YU,individual,
17626,SDNTK,N.P.T.T. DONA-SHELL,,
17627,DPRK2,RYONG KANG,individual,KOMID official in Syria
17667,SDGT,'ABDALLAH AL-ASHQAR,individual,
17668,SDGT,MAULANA FAZLULLAH,individual,
17669,SDNTK,FRANCISCO JAVIER GASTELUM SERRANO,individual,
17670,SDNTK,"ANDAMIOS DALMINE DE MEXICO, S.A.",,
17671,SDNTK,CARTEL DE JALISCO NUEVA GENERACION,,
17672,SDNTK,LOS CUINIS,,
17673,SDNTK,ABIGAEL GONZALEZ VALENCIA,individual,
17674,SDNTK,NEMESIO OSEGUERA CERVANTES,individual,
17686,SDGT,DENIS MAMADOU CUSPERT,individual,
17747,UKRAINE-EO13660,OLEKSANDR SERGEYEVICH KHODAKOVSKYY,individual,
17748,UKRAINE-EO13660,YURIY VLADIMIROVICH IVAKIN,individual,
17753,UKRAINE-EO13660,SERGEI ABISOV,individual,
17754,UKRAINE-EO13660,EKATERINA GUBAREVA,individual,
17755,UKRAINE-EO13685,RUSSIAN NATIONAL COMMERCIAL BANK,,
17759,UKRAINE-EO13660,EURASIAN YOUTH UNION,,
17760,UKRAINE-EO13660,ALEKSANDR DUGIN,individual,
17761,UKRAINE-EO13660,ANDREY KOVALENKO,individual,
17762,UKRAINE-EO13660,PAVEL KANISHCHEV,individual,
17763,UKRAINE-EO13660,ROMAN LYAGIN,individual,
17764,UKRAINE-EO13660,ALEKSANDR KARAMAN,individual,
17766,UKRAINE-EO13660,RAISA VASYLIVNA BOHATYRIOVA,individual,
17768,SDGT,AMIGO SUPERMARKET LIMITED,,
17769,SDGT,WONDERLAND AMUSEMENT PARK AND RESORT LTD,,
17770,SDGT,KAFAK ENTERPRISES LIMITED,,
17771,SDGT,FOUZI REDA DARWISH FAWAZ,individual,
17789,SDGT,ABDALLAH ASAD TAHINI,individual,
17807,VENEZUELA,KATHERINE NAYARITH HARINGHTON PADRON,individual,"National Level Prosecutor, 20th District, Venezuela's Public Ministry"
17808,VENEZUELA,ANTONIO JOSE BENAVIDES TORRES,individual,"Major General, Commander of the Strategic Region for the Integral Defense (REDI) of the Central Region, Venezuela's Bolivarian National Armed Forces (FANB)"
17809,VENEZUELA,JUSTO JOSE NOGUERA PIETRI,individual,"President of the Venezuelan Corporation of Guayana (CVG); former Major General, General Commander of Venezuela's Bolivarian National Guard (GNB)"
17810,VENEZUELA,GUSTAVO ENRIQUE GONZALEZ LOPEZ,individual,"Director General of Venezuela's Bolivarian National Intelligence Service (SEBIN); Major General, President of Venezuela's Strategic Center of Security and Protection of the Homeland (CESPPA)"
17812,VENEZUELA,MIGUEL ALCIDES VIVAS LANDINO,individual,"Major General, Inspector General of Venezuela's Bolivarian National Armed Forces (FANB)"
17816,VENEZUELA,MANUEL GREGORIO BERNAL MARTINEZ,individual,"Brigadier General, Chief of the 31st Armored Brigade of Caracas of Venezuela's Bolivarian Army; former Director General of Venezuela's Bolivarian National Intelligence Service (SEBIN)"
17818,VENEZUELA,MANUEL EDUARDO PEREZ URDANETA,individual,Director of Venezuela's Bolivarian National Police
17827,NPWMD,SIGMA TECH COMPANY,,
17828,NPWMD,SHADI FOR CARS TRADING,,
17829,NPWMD,DENISE COMPANY,,
17867,SDGT,ALIASKHAB KEBEKOV,individual,
36,CUBA,AERO-CARIBBEAN,,
173,CUBA,AVIA IMPORT,,
306,CUBA,NATIONAL BANK OF CUBA,,
540,CUBA,COIBA,,
552,CUBA,CRYMSA,,
554,CUBA,"MURALLA, S.A.",,
555,CUBA,COPROVA,,
555,CUBA,COPROVA SARL,,
559,CUBA,CIMEX,,
575,CUBA,"COPIA, S.A.",,
577,CUBA,CIDECO,,
651,CUBA,DELVEST HOLDING COMPANY,,
654,CUBA,"DEPROSA, S.A.",,
656,CUBA,DICESA,,
735,CUBA,CUBANA AIRLINES,,
751,CUBA,CARIBEX,,
751,CUBA,CARIBBEAN EXPORT ENTERPRISE,,
758,CUBA,CUBATUR,,
815,CUBA,GALAX INC.,,
885,CUBA,CARLOS ALFONSO,individual,
910,CUBA,"TRANSOVER, S.A.",,
1051,CUBA,IPESCO,,
1287,CUBA,CUFLET,,
1287,CUBA,CUBAN FREIGHT ENTERPRISE,,
1355,CUBA,JULIO PRADO,individual,
1383,CUBA,"MARISCOS DE FARALLON, S.A.",,
1398,CUBA,ANITA MEDINA,individual,
1597,CUBA,OCTOBER HOLDING COMPANY,,
1736,CUBA,PROARTE,,
1810,CUBA,JESUS RODRIQUEZ BORJES,individual,
1812,CUBA,CHARLES HENRI ROBERT ROMEO,individual,
1813,CUBA,MIRIA CONTRERAS,individual,
1863,CUBA,ALFREDO RAFAEL GARCIA SANTAMARINA DE LA TORRE,individual,
1965,CUBA,"SOCOMET, SPA",,
2011,CUBA,"SUPLILAT, S.A.",,
2109,CUBA,"TROVER, S.A.",,
2110,CUBA,TROPICANA TOURS GMBH,,
2166,CUBA,OSCAR D. VAZQUEZ,individual,
2674,SDT,MUHAMMAD ZAYDAN,individual,
2676,"SDGT,SDT",AYMAN AL-ZAWAHIRI,individual,
2676,"SDGT,SDT",AHMAD FUAD SALIM,individual,
2676,"SDGT,SDT",AIMAN MUHAMMAD RABI AL-ZAWAHIRI,individual,
2677,SDT,COLONEL ABBUD ZUMAR,individual,
2680,SDT,GEORGE HABASH,individual,
2681,SDT,NAYIF HAWATMEH,individual,
2681,SDT,NAYIF HAWATMAH,individual,
2681,SDT,ABU KHALID,individual,
2683,SDT,AHMAD JIBRIL,individual,
2686,"SDT,SYRIA",HASAN ABD-AL-KARIM NASRALLAH,individual,
2687,SDT,SABRI KHALIL ABD AL QADIR AL BANNA,individual,
2831,IRAQ2,MIDCO FINANCIAL S.A.,,
2831,IRAQ2,MONTANA MANAGEMENT INC.,,
3749,CUBA,GENERAL NICKEL SA,,
3754,"SDGT,SDT",MUSA ABU MARZUK,individual,
3754,"SDGT,SDT",DR. MUSA ABU-MARZUQ,individual,
3754,"SDGT,SDT",MOUSA MOHAMED ABOU MARZOOK,individual,
3754,"SDGT,SDT",SA'ID ABU-MARZUQ,individual,
3754,"SDGT,SDT",MUSA ABU MARZOUK,individual,
4111,SDNT,COMERCIALIZADORA INTEGRAL LTDA.,,
4111,SDNT,PROYECTO CARS & CARS,,
4111,SDNT,CENTRO COMERCIAL DEL AUTOMOVIL,,
4111,SDNT,CARS AND CARS LTDA.,,
4111,SDNT,PROYECTO CARS AND CARS,,
4121,SDNT,GANADERA,,
4121,SDNT,GANADERIA LTDA.,,
4123,SDNT,NOVILLERA,,
4123,SDNT,NOVILLERA GANADERA,,
4124,SDNT,SANDRANDA,,
4124,SDNT,SANDRANA GANADERA,,
4126,SDNT,INMOBILIARIA SAMARIA LTDA.,,
4127,SDNT,INTERCREDITOS BOGOTA,,
4127,SDNT,INTERCREDITOS CALI,,
4132,SDNT,INVERSIONES Y CONSTRUCCIONES SANTA LIMITADA,,
4135,SDNT,PREVENCION Y ANALISIS DE RIESGOS,,
4142,SDNT,CONSTRUCTORA CASCADA,,
4142,SDNT,SOCIEDAD CONSTRUCTORA LA CASCADA S.A.,,
4188,CUBA,AIMOROS SHIPPING CO. LTD.,,
4190,CUBA,ANTAMALLO SHIPPING CO. LTD.,,
4193,CUBA,CANAPEL S.A.,,
4228,CUBA,VIOLET ISLANDS,vessel,
4243,CUBA,ANA I,vessel,
4257,SDT,DR. RAMADAN ABDULLAH,individual,
4257,SDT,DR. RAMADAN ABDULLAH SHALLAH,individual,
4257,SDT,RAMADAN ABDALLA MOHAMED SHALLAH,individual,
4307,SDNT,OLIVERIO ABRIL CORTEZ,individual,
4307,SDNT,OLIVERIO ABRIL CORTES,individual,
4323,SDNT,CARLOS ARTURO GUZMAN TRUJILLO,individual,
4338,SDNT,HOLMES DE JESUS GOMEZ BERRIO,individual,
4359,SDNT,INDUSTRIA AVICOLA PALMASECA S.A.,,
4374,SDNT,INCOVALLE,,
4383,SDNT,JOSE RICARDO LLENARES REYES,individual,
4414,SDNT,DELIA NORA RAMIREZ CORTES,individual,
4444,SDNT,SOCOVALLE LTDA.,,
4451,SDNT,JOHN GABY VALENCIA ARIAS,individual,
4453,SDNT,REINEL VALENCIA,individual,
4454,SDNT,VALLECOM,,
4460,SDNT,MARIA DEICY VILLEGAS ARIAS,individual,
4493,SDNT,IMCOMER,,
4506,SDNT,COMERCIALIZADORA INTERNACIONAL VALLE DE ORO S.A.,,
4512,SDNT,FANOR ARIZABALETA ARZAYUS,individual,
4527,SDNT,FREDY GARCIA,individual,
4557,SDNT,MARIA NORBI SERNA DE PEREZ,individual,
4564,SDNT,CARLOS OBEIMAR MAFLA,individual,
4564,SDNT,CARLOS OBEYMAR MAFLA,individual,
4579,SDNT,AGROPECUARIA LA ROBLEDA S.A.,,
4581,SDNT,AGROPECUARIA BETANIA LTDA.,,
4632,IRAN,CENTRAL BANK OF THE ISLAMIC REPUBLIC OF IRAN,,
4632,IRAN,BANK MARKAZI IRAN,,
4632,IRAN,CENTRAL BANK OF IRAN,,
4633,IRAN,HOUSING BANK (OF IRAN),,
4635,"IRAN,NPWMD,IFSR",WORKERS' WELFARE BANK (OF IRAN),,
4635,"IRAN,NPWMD,IFSR",BANK REFAH,,
4637,"IRAN,NPWMD,IFSR",BANK SANAD VA MADAN,,
4639,IRAN,AGRICULTURAL BANK OF IRAN,,
4639,IRAN,BANK KESHAVARZI,,
4641,"IRAN,NPWMD,IFSR",DEUTSCH-IRANISCHE HANDELSBANK AG,,
4641,"IRAN,NPWMD,IFSR",EUROPAESCH-IRANISCHE HANDELSBANK AKTIENGESELLSCHAFT,,
4641,"IRAN,NPWMD,IFSR",EUROPAEISCH-IRANISCHE HANDELSBANK,,
4641,"IRAN,NPWMD,IFSR",GERMAN-IRANIAN TRADE BANK,,
4642,"IRAN,SDGT,IFSR",IRAN OVERSEAS INVESTMENT BANK PLC,,
4642,"IRAN,SDGT,IFSR",IRAN OVERSEAS INVESTMENT CORPORATION LIMITED,,
4642,"IRAN,SDGT,IFSR",IRAN OVERSEAS INVESTMENT BANK LIMITED,,
4687,"FTO,SDGT,SDT",BLACK SEPTEMBER,,
4687,"FTO,SDGT,SDT",FATAH REVOLUTIONARY COUNCIL,,
4687,"FTO,SDGT,SDT",ARAB REVOLUTIONARY COUNCIL,,
4687,"FTO,SDGT,SDT",ARAB REVOLUTIONARY BRIGADES,,
4687,"FTO,SDGT,SDT",REVOLUTIONARY ORGANIZATION OF SOCIALIST MUSLIMS,,
4688,"FTO,SDGT",AL HARAKAT AL ISLAMIYYA,,
4689,"FTO,SDGT,SDT",EGYPTIAN AL-JIHAD,,
4689,"FTO,SDGT,SDT",NEW JIHAD,,
4689,"FTO,SDGT,SDT",EGYPTIAN ISLAMIC JIHAD,,
4689,"FTO,SDGT,SDT",JIHAD GROUP,,
4690,SDGT,GROUPEMENT ISLAMIQUE ARME,,
4690,SDGT,AL-JAMA'AH AL-ISLAMIYAH AL-MUSALLAH,,
4691,"FTO,SDGT",AUM SUPREME TRUTH,,
4691,"FTO,SDGT",A.I.C. SOGO KENKYUSHO,,
4691,"FTO,SDGT",A.I.C. COMPREHENSIVE RESEARCH INSTITUTE,,
4691,"FTO,SDGT",ALEPH,,
4693,"FTO,SDGT",BASQUE FATHERLAND AND LIBERTY,,
4693,"FTO,SDGT",BATASUNA,,
4693,"FTO,SDGT",EUSKAL HERRITARROK,,
4693,"FTO,SDGT",HERRI BATASUNA,,
4693,"FTO,SDGT",ASKATASUNA,,
4693,"FTO,SDGT",EKIN,,
4693,"FTO,SDGT",XAKI,,
4693,"FTO,SDGT",JARRAI-HAIKA-SEGI,,
4693,"FTO,SDGT",EPANASTATIKI PIRINES,,
4693,"FTO,SDGT",POPULAR REVOLUTIONARY STRUGGLE,,
4694,"FTO,SDGT,SDT",ISLAMIC GROUP,,
4694,"FTO,SDGT,SDT",AL-GAMA'AT,,
4694,"FTO,SDGT,SDT",ISLAMIC GAMA'AT,,
4694,"FTO,SDGT,SDT",EGYPTIAN AL-GAMA'AT AL-ISLAMIYYA,,
4695,"FTO,SDGT,SDT",ISLAMIC RESISTANCE MOVEMENT,,
4695,"FTO,SDGT,SDT",HARAKAT AL-MUQAWAMA AL-ISLAMIYA,,
4695,"FTO,SDGT,SDT",STUDENTS OF AYYASH,,
4695,"FTO,SDGT,SDT",STUDENTS OF THE ENGINEER,,
4695,"FTO,SDGT,SDT",YAHYA AYYASH UNITS,,
4695,"FTO,SDGT,SDT",IZZ AL-DIN AL-QASSIM BRIGADES,,
4695,"FTO,SDGT,SDT",IZZ AL-DIN AL-QASSIM FORCES,,
4695,"FTO,SDGT,SDT",IZZ AL-DIN AL-QASSIM BATTALIONS,,
4695,"FTO,SDGT,SDT",IZZ AL-DIN AL QASSAM BRIGADES,,
4695,"FTO,SDGT,SDT",IZZ AL-DIN AL QASSAM FORCES,,
4695,"FTO,SDGT,SDT",IZZ AL-DIN AL QASSAM BATTALIONS,,
4696,"FTO,SDGT",HARAKAT UL-ANSAR,,
4696,"FTO,SDGT",HARAKAT UL-MUJAHIDIN,,
4696,"FTO,SDGT",AL-FARAN,,
4696,"FTO,SDGT",AL-HADID,,
4696,"FTO,SDGT",AL-HADITH,,
4696,"FTO,SDGT",JAMIAT UL-ANSAR,,
4696,"FTO,SDGT",ANSAR-UL-UMMAH,,
4697,"FTO,SDGT,SDT,SYRIA",PARTY OF GOD,,
4697,"FTO,SDGT,SDT,SYRIA",ISLAMIC JIHAD,,
4697,"FTO,SDGT,SDT,SYRIA",ISLAMIC JIHAD ORGANIZATION,,
4697,"FTO,SDGT,SDT,SYRIA",REVOLUTIONARY JUSTICE ORGANIZATION,,
4697,"FTO,SDGT,SDT,SYRIA",ORGANIZATION OF THE OPPRESSED ON EARTH,,
4697,"FTO,SDGT,SDT,SYRIA",ISLAMIC JIHAD FOR THE LIBERATION OF PALESTINE,,
4697,"FTO,SDGT,SDT,SYRIA",ORGANIZATION OF RIGHT AGAINST WRONG,,
4697,"FTO,SDGT,SDT,SYRIA",ANSAR ALLAH,,
4697,"FTO,SDGT,SDT,SYRIA",FOLLOWERS OF THE PROPHET MUHAMMED,,
4700,"FTO,SDGT,SDT",REPRESSION OF TRAITORS,,
4700,"FTO,SDGT,SDT",DIKUY BOGDIM,,
4700,"FTO,SDGT,SDT",DOV,,
4700,"FTO,SDGT,SDT",STATE OF JUDEA,,
4700,"FTO,SDGT,SDT",COMMITTEE FOR THE SAFETY OF THE ROADS,,
4700,"FTO,SDGT,SDT",SWORD OF DAVID,,
4700,"FTO,SDGT,SDT",JUDEA POLICE,,
4700,"FTO,SDGT,SDT",KAHANE LIVES,,
4700,"FTO,SDGT,SDT",KFAR TAPUAH FUND,,
4700,"FTO,SDGT,SDT",THE JUDEAN VOICE,,
4700,"FTO,SDGT,SDT",FOREFRONT OF THE IDEA,,
4700,"FTO,SDGT,SDT",THE QOMEMIYUT MOVEMENT,,
4700,"FTO,SDGT,SDT",THE JUDEAN LEGION,,
4700,"FTO,SDGT,SDT",THE WAY OF THE TORAH,,
4700,"FTO,SDGT,SDT",THE YESHIVA OF THE JEWISH IDEA,,
4700,"FTO,SDGT,SDT",KOACH,,
4700,"FTO,SDGT,SDT",KACH,,
4700,"FTO,SDGT,SDT",NEW KACH MOVEMENT,,
4700,"FTO,SDGT,SDT",NEWKACH.ORG,,
4700,"FTO,SDGT,SDT",KAHANE,,
4700,"FTO,SDGT,SDT",YESHIVAT HARAV MEIR,,
4700,"FTO,SDGT,SDT",THE INTERNATIONAL KAHANE MOVEMENT,,
4700,"FTO,SDGT,SDT",KAHANE.ORG,,
4700,"FTO,SDGT,SDT",JEWISH IDEA YESHIVA,,
4700,"FTO,SDGT,SDT",KAHANETZADAK.COM,,
4700,"FTO,SDGT,SDT",KAHANE TZADAK,,
4700,"FTO,SDGT,SDT",THE HATIKVA JEWISH IDENTITY CENTER,,
4700,"FTO,SDGT,SDT",THE RABBI MEIR DAVID KAHANE MEMORIAL FUND,,
4700,"FTO,SDGT,SDT",THE JEWISH IDEA YESHIVA,,
4700,"FTO,SDGT,SDT",FRIENDS OF THE JEWISH IDEA YESHIVA,,
4700,"FTO,SDGT,SDT",JUDEAN CONGRESS,,
4700,"FTO,SDGT,SDT",JEWISH LEGION,,
4700,"FTO,SDGT,SDT",THE VOICE OF JUDEA,,
4700,"FTO,SDGT,SDT",NO'AR MEIR,,
4700,"FTO,SDGT,SDT",MEIR'S YOUTH,,
4700,"FTO,SDGT,SDT",AMERICAN FRIENDS OF YESHIVAT RAV MEIR,,
4700,"FTO,SDGT,SDT",AMERICAN FRIENDS OF THE UNITED YESHIVA,,
4700,"FTO,SDGT,SDT",THE COMMITTEE AGAINST RACISM AND DISCRIMINATION,,
4702,"SDNTK,FTO,SDGT",PKK,,
4702,"SDNTK,FTO,SDGT",PARTIYA KARKERAN KURDISTAN,,
4702,"SDNTK,FTO,SDGT",THE PEOPLE'S DEFENSE FORCE,,
4702,"SDNTK,FTO,SDGT",HALU MESRU SAVUNMA KUVVETI,,
4702,"SDNTK,FTO,SDGT",FREEDOM AND DEMOCRACY CONGRESS OF KURDISTAN,,
4702,"SDNTK,FTO,SDGT",KADEK,,
4702,"SDNTK,FTO,SDGT",KURDISTAN FREEDOM AND DEMOCRACY CONGRESS,,
4702,"SDNTK,FTO,SDGT",KURDISTAN PEOPLE'S CONGRESS,,
4702,"SDNTK,FTO,SDGT",PEOPLE'S CONGRESS OF KURDISTAN,,
4702,"SDNTK,FTO,SDGT",KONGRA-GEL,,
4702,"SDNTK,FTO,SDGT",KGK,,
4703,"FTO,SDGT",LTTE,,
4703,"FTO,SDGT",TAMIL TIGERS,,
4703,"FTO,SDGT",ELLALAN FORCE,,
4706,"FTO,SDGT",ELN,,
4706,"FTO,SDGT",EJERCITO DE LIBERACION NACIONAL,,
4707,"FTO,SDGT,SDT",PIJ-SHAQAQI FACTION,,
4707,"FTO,SDGT,SDT",PIJ,,
4707,"FTO,SDGT,SDT",ISLAMIC JIHAD IN PALESTINE,,
4707,"FTO,SDGT,SDT",ISLAMIC JIHAD OF PALESTINE,,
4707,"FTO,SDGT,SDT",ABU GHUNAYM SQUAD OF THE HIZBALLAH BAYT AL-MAQDIS,,
4707,"FTO,SDGT,SDT",PIJ-SHALLAH FACTION,,
4707,"FTO,SDGT,SDT",PALESTINIAN ISLAMIC JIHAD,,
4707,"FTO,SDGT,SDT",AL-QUDS SQUADS,,
4707,"FTO,SDGT,SDT",SAYARA AL-QUDS,,
4707,"FTO,SDGT,SDT",AL-QUDS BRIGADES,,
4707,"FTO,SDGT,SDT",AL-AWDAH BRIGADES,,
4708,"FTO,SDGT,SDT",PALESTINE LIBERATION FRONT,,
4708,"FTO,SDGT,SDT",PLF,,
4708,"FTO,SDGT,SDT",PLF-ABU ABBAS,,
4709,"FTO,SDGT,SDT",PFLP,,
4709,"FTO,SDGT,SDT",RED EAGLES,,
4709,"FTO,SDGT,SDT",RED EAGLE GROUP,,
4709,"FTO,SDGT,SDT",RED EAGLE GANG,,
4709,"FTO,SDGT,SDT",HALHUL GANG,,
4709,"FTO,SDGT,SDT",HALHUL SQUAD,,
4709,"FTO,SDGT,SDT",PALESTINIAN POPULAR RESISTANCE FORCES,,
4709,"FTO,SDGT,SDT",PPRF,,
4709,"FTO,SDGT,SDT",MARTYR ABU-ALI MUSTAFA BATTALION,,
4710,"FTO,SDGT,SDT",PFLP-GC,,
4711,"SDNTK,FTO,SDGT",FARC,,
4711,"SDNTK,FTO,SDGT",FUERZAS ARMADAS REVOLUCIONARIAS DE COLOMBIA,,
4712,"FTO,SDGT",17 NOVEMBER,,
4712,"FTO,SDGT",EPANASTATIKI ORGANOSI 17 NOEMVRI,,
4713,"FTO,SDGT",DEVRIMCI HALK KURTULUS PARTISI-CEPHESI,,
4713,"FTO,SDGT",DHKP/C,,
4713,"FTO,SDGT",DEVRIMCI SOL,,
4713,"FTO,SDGT",REVOLUTIONARY LEFT,,
4713,"FTO,SDGT",DEV SOL,,
4713,"FTO,SDGT",DEV SOL SILAHLI DEVRIMCI BIRLIKLERI,,
4713,"FTO,SDGT",DEV SOL SDB,,
4713,"FTO,SDGT",DEV SOL ARMED REVOLUTIONARY UNITS,,
4714,SDGT,EPANASTATIKOS LAIKOS AGONAS,,
4714,SDGT,REVOLUTIONARY POPULAR STRUGGLE,,
4714,SDGT,POPULAR REVOLUTIONARY STRUGGLE,,
4714,SDGT,ORGANIZATION OF REVOLUTIONARY INTERNATIONALIST SOLIDARITY,,
4714,SDGT,REVOLUTIONARY NUCLEI,,
4714,SDGT,REVOLUTIONARY CELLS,,
4714,SDGT,LIBERATION STRUGGLE,,
4715,"FTO,SDGT",SENDERO LUMINOSO,,
4715,"FTO,SDGT",PARTIDO COMUNISTA DEL PERU EN EL SENDERO LUMINOSO DE JOSE CARLOS MARIATEGUI (COMMUNIST PARTY OF PERU ON THE SHINING PATH OF JOSE CARLOS MARIATEGUI),,
4715,"FTO,SDGT",PARTIDO COMUNISTA DEL PERU (COMMUNIST PARTY OF PERU),,
4715,"FTO,SDGT",SOCORRO POPULAR DEL PERU,,
4715,"FTO,SDGT",SPP,,
4715,"FTO,SDGT",EJERCITO GUERRILLERO POPULAR,,
4715,"FTO,SDGT",EGP,,
4715,"FTO,SDGT",EJERCITO POPULAR DE LIBERACION,,
4715,"FTO,SDGT",COMMUNIST PARTY OF PERU ON THE SHINING PATH OF JOSE CARLOS MARIATEGUI,,
4715,"FTO,SDGT",COMMUNIST PARTY OF PERU,,
4715,"FTO,SDGT",PEOPLE'S AID OF PERU,,
4715,"FTO,SDGT",PEOPLE'S GUERRILLA ARMY,,
4715,"FTO,SDGT",PEOPLE'S LIBERATION ARMY,,
4717,SDT,DEMOCRATIC FRONT FOR THE LIBERATION OF PALESTINE,,
4717,SDT,DFLP,,
4717,SDT,RED STAR FORCES,,
4717,SDT,RED STAR BATTALIONS,,
4725,SUDAN,EL AMIN EL GEZAI COMPANY,,
4731,SUDAN,GEZIRA AUTOMOBILE COMPANY,,
4732,SUDAN,EL NILEIN INDUSTRIAL DEVELOPMENT BANK (SUDAN),,
4732,SUDAN,EL NILEIN INDUSTRIAL DEVELOPMENT BANK GROUP,,
4732,SUDAN,NILEIN INDUSTRIAL DEVELOPMENT BANK (SUDAN),,
4733,SUDAN,TAKA AUTOMOBILE COMPANY,,
4735,SUDAN,GEZIRA TRADE AND SERVICES COMPANY LIMITED,,
4737,SUDAN,ISLAMIC CO-OPERATIVE DEVELOPMENT BANK,,
4738,SUDAN,INDUSTRIAL BANK COMPANY FOR TRADE & DEVELOPMENT LIMITED,,
4740,SUDAN,INGESSANA HILLS MINES CORPORATION,,
4750,SUDAN,THE MODERN LAUNDRY BLUE FACTORY,,
4751,SUDAN,MODERN PLASTIC AND CERAMICS INDUSTRIES COMPANY,,
4759,SUDAN,CENTRAL ELECTRICITY AND WATER CORPORATION,,
4762,SUDAN,PLASTIC SACKS FACTORY,,
4764,SUDAN,SUDAN RAILWAYS CORPORATION,,
4765,SUDAN,SUDAN RURAL DEVELOPMENT COMPANY LIMITED,,
4767,SUDAN,STATE TRADING CORPORATION,,
4768,SUDAN,SUDAN AIRWAYS,,
4781,SUDAN,WAFRA CHEMICALS AND TECHNO-MEDICAL SERVICES LIMITED,,
4785,SUDAN,EL NILEIN INDUSTRIAL DEVELOPMENT BANK GROUP,,
6330,SDNT,JAIME PEREZ PENA,individual,
6334,SDNT,CLAUDIA PATRICIA NASSER DE HASBUN,individual,
6334,SDNT,CLAUDIA PATRICIA NASSER DE HAZBUN,individual,
6339,SDNT,DESARROLLAR LTDA.,,
6340,SDNT,EDIFICAR,,
6341,SDNT,GRANCO,,
6343,SDNT,HOTINCOL,,
6345,SDNT,INHOCAR,,
6346,SDNT,INHOTEL,,
6348,SDNT,IPRACARIBE,,
6351,SDNT,NEGOCIAR LTDA.,,
6356,SDNT,SURATEL,,
6365,"SDGT,SDT",USAMA BIN LADIN,individual,
6365,"SDGT,SDT",USAMA BIN LADEN,individual,
6365,"SDGT,SDT",OSAMA BIN LADEN,individual,
6365,"SDGT,SDT",OSAMA BIN LADIN,individual,
6365,"SDGT,SDT",OSAMA BIN MUHAMMAD BIN AWAD BIN LADIN,individual,
